slug,title,published_at,category,priority,content_type,source_count,path
20260527-f28862,"인도태평양 대규모 작전 대비 미군, 수의사를 전투의학에 통합",2026-05-27T18:38:49.996042+00:00,doctrine,P3,wire,1,articles/2026-05/20260527-f28862/
20260527-86b8c7,"미 육군, 경량화 재블린 발사기 첫 배치 받아",2026-05-27T18:38:50.229439+00:00,weapons,P2,wire,1,articles/2026-05/20260527-86b8c7/
20260527-accba6,"중국 위협 대비 미 해군, F-5 요격기를 F/A-18 슈퍼호넷으로 교체 추진",2026-05-27T18:38:50.460421+00:00,weapons,P3,wire,1,articles/2026-05/20260527-accba6/
20260527-56caa6,미국 우주 우위 전략의 한계… 중견국 협력 필요성 제기,2026-05-27T18:38:50.69508+00:00,geopolitics,P3,wire,1,articles/2026-05/20260527-56caa6/
20260527-6a59a9,"이스라엘, 남부 레바논 티레 공습… 헤즈볼라 목표 타격",2026-05-27T18:38:50.913471+00:00,operations,P2,wire,1,articles/2026-05/20260527-6a59a9/
20260527-0d9e8a,"전술 헬멧 시장의 안전 기준 강화… 워크, 범프 인증 Gen 2 모델 공개",2026-05-27T18:38:51.323023+00:00,weapons,P3,wire,1,articles/2026-05/20260527-0d9e8a/
20260527-7c9d29,파키스탄의 마약 테러 전략… 인도 향한 '회색지대 전쟁',2026-05-27T18:38:51.731797+00:00,threats,P3,wire,1,articles/2026-05/20260527-7c9d29/
20260527-569a32,"미 사이버사령부 개혁 추진… 루드 사령관, MITRE에 조직 전반 검토 의뢰",2026-05-27T18:38:51.947452+00:00,defense_policy,P2,wire,1,articles/2026-05/20260527-569a32/
20260527-e9ee7a,AI 활용한 취약점 공격 코드 개발 속도 급증… 보안 스캐너 탐지 추월,2026-05-27T18:38:52.161888+00:00,threats,P3,wire,1,articles/2026-05/20260527-e9ee7a/
20260527-08c41c,이란과의 전쟁으로 소진된 미국 탄약 재확보에 2030년까지 소요,2026-05-27T20:05:34.957621+00:00,weapons,P2,wire,1,articles/2026-05/20260527-08c41c/
20260527-ec5335,인도태평양 전장 대비하는 미군 전투의무병… 거리·통신두절 극복 과제,2026-05-27T20:05:35.355388+00:00,operations,P3,wire,1,articles/2026-05/20260527-ec5335/
20260527-4d0c31,"이란 공격 이후 걸프만 국가들, 터키 방공 플랫폼 관심 증가",2026-05-27T20:05:35.611199+00:00,industry,P3,wire,1,articles/2026-05/20260527-4d0c31/
20260527-cc27be,유무인 복합 전투 개념 확산… 미국·동맹국·적성국 모두 드론 윙맨 추진,2026-05-27T20:05:35.820757+00:00,weapons,P2,wire,1,articles/2026-05/20260527-cc27be/
20260527-1f374b,"유럽 6세대 전투기 개발 난항… 에어버스, 스웨덴 사브와 협력 모색",2026-05-27T20:05:36.045166+00:00,weapons,P3,wire,1,articles/2026-05/20260527-1f374b/
20260527-b6dffb,7년 만에 재개되는 중국-북한 정상외교… 시진핑 평양 방문 임박,2026-05-27T20:05:36.265984+00:00,geopolitics,P3,wire,1,articles/2026-05/20260527-b6dffb/
20260527-e93c6c,"북한, 경량 다목적 미사일 발사체·순항미사일 시험 강행",2026-05-27T20:05:36.489966+00:00,threats,P1,wire,1,articles/2026-05/20260527-e93c6c/
20260527-e10005,"미 육군 참모상사, Mark 19 유탄발사기 운용 절차 시연",2026-05-27T20:05:38.072065+00:00,weapons,P3,wire,1,articles/2026-05/20260527-e10005/
20260527-55a702,"S&S Precision, 멀티캠 알파인 전술 장비 공개… 특수전 짐칸 시장 확대",2026-05-27T20:05:38.284564+00:00,weapons,P3,wire,1,articles/2026-05/20260527-55a702/
20260527-52a82b,미국·에스토니아 사이버 방어훈련… 주요 기반시설 보호 강화,2026-05-27T20:05:38.497229+00:00,operations,P3,wire,1,articles/2026-05/20260527-52a82b/
20260527-064d0c,"북한, 탄도미사일·순항미사일·방사포 동시 발사",2026-05-27T21:35:58.867514+00:00,threats,P1,wire,1,articles/2026-05/20260527-064d0c/
20260527-12c506,우크라이나 전선 교전 급증… 포크롭스크 인근 50건 집중,2026-05-27T21:37:12.328825+00:00,operations,P2,wire,1,articles/2026-05/20260527-12c506/
20260527-c7ac4c,"우크라이나, 지상 무인로봇 전력화 가속… 물류·구조·전투 다목적 운용",2026-05-27T21:38:05.055777+00:00,weapons,P2,wire,1,articles/2026-05/20260527-c7ac4c/
20260527-639448,이란 해커 조직화 심화… 이스라엘 사이버 방어 태세 강화,2026-05-27T21:38:05.336728+00:00,threats,P2,wire,1,articles/2026-05/20260527-639448/
20260527-aba475,한미동맹 70년 틀 재정의하는 OPCON 이양… '분리'가 아닌 '갱신',2026-05-27T21:38:05.576877+00:00,alliance,P3,wire,1,articles/2026-05/20260527-aba475/
20260527-21a1d9,"인도 적색요새 폭탄 테러, ChatGPT로 폭발물 제조법 검색한 용의자 적발",2026-05-27T21:38:05.78187+00:00,threats,P2,wire,1,articles/2026-05/20260527-21a1d9/
20260527-9546a9,인도태평양 전장 대비하는 미군 전투의무병… 거리·통신 두절 속 응급의료 체계 재편,2026-05-27T21:38:06.097202+00:00,operations,P3,wire,1,articles/2026-05/20260527-9546a9/
20260527-1b5fee,휴전 중에도 공격 강화하는 이스라엘… 미-이란 간접협상 진행 속,2026-05-27T21:38:06.524562+00:00,geopolitics,P2,wire,1,articles/2026-05/20260527-1b5fee/
20260527-ed37f7,이란 평화협상 저지하려는 이스라엘… 트럼프 중재 압박,2026-05-27T21:38:06.78176+00:00,geopolitics,P3,wire,1,articles/2026-05/20260527-ed37f7/
20260527-80fff4,회색지대 사이버작전 확산… 법률 전문가 역할 부상,2026-05-27T21:38:07.00541+00:00,geopolitics,P3,wire,1,articles/2026-05/20260527-80fff4/
20260527-dfe114,호주 2026-27 국방예산 일 1억8천만 호주달러… 인도태평양 안보 투자 확대,2026-05-27T21:38:07.213328+00:00,defense_policy,P3,wire,1,articles/2026-05/20260527-dfe114/
20260527-a127ca,"미 무디 공군기지, A-10에 공중급유 프로브 설치… 전술 효율성 강화",2026-05-27T21:38:07.455772+00:00,operations,P3,wire,1,articles/2026-05/20260527-a127ca/
20260528-255f26,독일 연방군의 신형 돌격소총 광학장비… 라인메탈에 수억 유로 규모 추가 계약,2026-05-28T00:35:22.309609+00:00,weapons,P2,wire,1,articles/2026-05/20260528-255f26/
20260528-8ca86d,"미 특수전사령부, 미시시피에 드론 시험장 건설 추진",2026-05-28T00:36:08.740846+00:00,operations,P2,wire,1,articles/2026-05/20260528-8ca86d/
20260528-1b2283,"호주 하이페리온, 3D프린팅 무인정찰정 '아스트라 460' 공개",2026-05-28T00:36:08.991646+00:00,weapons,P3,wire,1,articles/2026-05/20260528-1b2283/
20260528-175876,"이스라엘 IAI, 호위함 전력 확대하는 분산 해전 체계 'DIAMOND' 공개",2026-05-28T00:36:09.223421+00:00,weapons,P2,wire,1,articles/2026-05/20260528-175876/
20260528-d84c6b,"우크라이나 보안국, 러시아 미사일 공격 유도 혐의 성직자 체포",2026-05-28T00:36:09.63276+00:00,threats,P3,wire,1,articles/2026-05/20260528-d84c6b/
20260528-faf62f,"일본 드론 기업, 우크라이나서 지뢰 탐지 무인기 시험",2026-05-28T00:36:09.898136+00:00,weapons,P3,wire,1,articles/2026-05/20260528-faf62f/
20260528-fcd862,"FBI 경고: 랜섬웨어 조직 '사일런트 랜섬 그룹', 법률사무소 대상 직접 침입 시도",2026-05-28T00:36:10.127775+00:00,threats,P3,wire,1,articles/2026-05/20260528-fcd862/
20260528-aa49e6,"미군, 이란 군사시설 추가 공습… 미군 위협 평가 근거",2026-05-28T01:03:45.953472+00:00,operations,P1,wire,1,articles/2026-05/20260528-aa49e6/
20260528-d36cf6,"휴전 유지 선언 속 이란 드론 기지 타격… 미군, 이번 주 두 번째 공습 단행",2026-05-28T02:14:24.809043+00:00,geopolitics,P1,original,2,articles/2026-05/20260528-d36cf6/
20260528-8cfb00,캘리포니아·유럽 동시 전개… 미 육군 다영역작전 훈련 'Arcane Thunder' 4회차 돌입,2026-05-28T02:17:16.441904+00:00,operations,P2,original,1,articles/2026-05/20260528-8cfb00/
20260528-11a853,"주한미군사령관 ""중국 전략서 한국은 단검, 일본은 방패""",2026-05-28T02:18:16.096552+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-11a853/
20260528-4fff63,"북한군, 러시아 전승절 행진에 처음 참가… 모스크바와의 결속 강화",2026-05-28T02:18:18.040854+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-4fff63/
20260528-04d783,이란 전쟁으로 소진된 미군 탄약 재확충에 5년 이상 소요,2026-05-28T02:18:18.284883+00:00,weapons,P3,wire,1,articles/2026-05/20260528-04d783/
20260528-780b3b,"한미, 2026년 해상 대특수전 연합훈련 실시",2026-05-28T02:18:18.597546+00:00,operations,P2,wire,1,articles/2026-05/20260528-780b3b/
20260528-d9bcff,"북한, 탄도미사일·순항미사일·방사포 동시 발사",2026-05-28T03:35:18.731405+00:00,threats,P1,wire,1,articles/2026-05/20260528-d9bcff/
20260528-aa811e,고정식 미사일 기지 배치 논란… 북한 선제공격 유인 우려,2026-05-28T03:38:03.941113+00:00,weapons,P2,wire,1,articles/2026-05/20260528-aa811e/
20260528-a169a5,"덴마크 인권단체, 우크라이나 점령지역 1만7000명 러시아 강제송환 기록",2026-05-28T03:38:04.526854+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-a169a5/
20260528-ae87b3,"이스라엘, 레바논 남부 신규 지역 '전투지역' 선포… 휴전 위기",2026-05-28T03:38:04.750927+00:00,geopolitics,P2,wire,1,articles/2026-05/20260528-ae87b3/
20260528-881bf2,"미국, 3일 내 이란 목표물 2차 공습… 휴전 협상 중 긴장 고조",2026-05-28T06:34:58.179672+00:00,geopolitics,P2,wire,1,articles/2026-05/20260528-881bf2/
20260528-08f05c,한국의 핵추진 잠수함 전력화… 전략적 도약 vs 재정·기술 부담,2026-05-28T06:34:58.440452+00:00,weapons,P3,wire,1,articles/2026-05/20260528-08f05c/
20260528-766293,"리투아니아, 핀란드서 파트리아 장갑차 936대 도입",2026-05-28T09:15:23.731531+00:00,weapons,P2,wire,1,articles/2026-05/20260528-766293/
20260528-89d99f,우크라이나 드론 공격으로 러시아 병력 수송 차질… 신규 동원 효과 제한,2026-05-28T09:18:39.720187+00:00,operations,P2,wire,1,articles/2026-05/20260528-89d99f/
20260528-fe9dce,AI 기업의 국방 시장 진출 가속화,2026-05-28T09:24:42.946954+00:00,tech,P3,wire,1,articles/2026-05/20260528-fe9dce/
20260528-76a274,"중국 대사관, 주한미군사령관 발언에 '선 넘었다' 항의",2026-05-28T09:24:43.48007+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-76a274/
20260528-a2f990,우크라이나 드론 위협에 모스크바 건물 옥상에 방공포 배치하는 러시아,2026-05-28T09:24:43.760484+00:00,operations,P3,wire,1,articles/2026-05/20260528-a2f990/
20260528-4cc2e2,드론 우위 확보 나선 미국 국방부… 향후 5년 500억 달러 투자 계획,2026-05-28T09:24:44.464946+00:00,weapons,P2,wire,1,articles/2026-05/20260528-4cc2e2/
20260528-a6cef2,해양통제 전략의 변화… 나토·태평양 도서국 해역 관리 강화,2026-05-28T09:24:45.804026+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-a6cef2/
20260528-7a3bd8,"한국 국방부, 전작권 이양 후 한미연합사 해체설 부인",2026-05-28T09:24:46.167076+00:00,alliance,P3,wire,1,articles/2026-05/20260528-7a3bd8/
20260528-09a6a4,미국 국방산업 위협하는 스칸듐 공급망… 백악관-중국 협상 첫걸음,2026-05-28T09:24:46.563266+00:00,defense_policy,P2,wire,1,articles/2026-05/20260528-09a6a4/
20260528-3e0254,"우크라이나 경고, 벨라루스 루카셴코 러시아군 재배치 허용 가능성",2026-05-28T09:24:47.167068+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-3e0254/
20260528-25c3c6,"캐나다 강급 구축함 소나 공급 계약… 탈레스, 북극 해양방위 강화",2026-05-28T09:35:13.072936+00:00,weapons,P3,wire,1,articles/2026-05/20260528-25c3c6/
20260528-f51bdf,"러시아, 지난 한 달간 함정 미사일 발사 1회만… 흑해 해전 약화",2026-05-28T09:35:13.342688+00:00,operations,P3,wire,1,articles/2026-05/20260528-f51bdf/
20260528-a725b1,"스웨덴, 우크라이나에 그리펜 전투기 16대 기증… 150대 추가 공급 길 열어",2026-05-28T12:37:55.214377+00:00,weapons,P2,wire,1,articles/2026-05/20260528-a725b1/
20260528-c15704,"NC AI·현대로템 컨소시엄, 국방연구원 로봇 과제 수주",2026-05-28T12:44:17.341373+00:00,industry,P2,wire,1,articles/2026-05/20260528-c15704/
20260528-9c9f52,"우크라이나, 오레쉬니크 미사일 잔해 분석 결과 공개… 러시아 주장과 불일치",2026-05-28T12:50:31.120847+00:00,threats,P2,wire,1,articles/2026-05/20260528-9c9f52/
20260528-4f43fc,쿼드 비핵화 촉구에 북한 '절대·영원히 없다' 강경 반발,2026-05-28T12:53:33.161892+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-4f43fc/
20260528-e33634,상용 위치정보로 미군 표적화… 펜타곤 '전쟁터 보안 위협' 경고,2026-05-28T12:53:33.691742+00:00,threats,P2,wire,1,articles/2026-05/20260528-e33634/
20260528-9e522b,"캐나다, 트럼프 압박에 방위산업 다각화 추진… 사브 조기경보기 도입 검토",2026-05-28T12:53:33.930114+00:00,alliance,P3,wire,1,articles/2026-05/20260528-9e522b/
20260528-bfdc4c,"중국의 신규 육해 무역회랑, 싱가포르를 전략적 파트너로 부상",2026-05-28T12:53:34.180421+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-bfdc4c/
20260528-fb1e02,미사일 방어와 군비통제의 딜레마… 3자 핵경쟁 시대 상호억제 프레임 재검토,2026-05-28T12:53:34.415623+00:00,doctrine,P3,wire,1,articles/2026-05/20260528-fb1e02/
20260528-ff9223,우크라이나 지방의회의 국방력 지원 권한 확대… 젤렌스키 법안 서명,2026-05-28T12:53:34.66734+00:00,defense_policy,P3,wire,1,articles/2026-05/20260528-ff9223/
20260528-8afa0c,"독일·네덜란드, 발트해 지역에 NATO 합동사령부 설치",2026-05-28T12:53:34.898837+00:00,alliance,P2,wire,1,articles/2026-05/20260528-8afa0c/
20260528-970b1b,러시아 정보전 실태 분석한 신간 출간… 푸틴의 '비밀전쟁' 전술 조명,2026-05-28T12:53:35.134847+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-970b1b/
20260528-861510,"미 국방혁신부, 고속 드론 개발 헤르메우스와 계약 확대… 총 2억1900만 달러",2026-05-28T13:20:41.384843+00:00,weapons,P2,wire,1,articles/2026-05/20260528-861510/
20260528-e99997,"미 특수전사령부, 경량 5.56mm 기관총 개발 추진",2026-05-28T13:20:41.726082+00:00,weapons,P2,wire,1,articles/2026-05/20260528-e99997/
20260528-025f56,"미 해군, 트럼프급 전함 15척 건조 추진… 화력 집중 vs 위험 분산 논쟁",2026-05-28T13:20:42.23939+00:00,weapons,P2,wire,1,articles/2026-05/20260528-025f56/
20260528-0f36cf,베트남전 비밀작전의 역사… MACV-SOG 창설 60년,2026-05-28T13:20:42.478126+00:00,history,P3,wire,1,articles/2026-05/20260528-0f36cf/
20260528-80c233,"F-35 조종사, 태블릿으로 MQ-20 무인기 원격 제어… 유무인 복합작전 시연",2026-05-28T13:20:42.731806+00:00,operations,P2,wire,1,articles/2026-05/20260528-80c233/
20260528-66d240,"미 하원, 우주군 신속획득 조직 2곳 폐지 추진… 포트폴리오 기반 체계로 통합",2026-05-28T13:20:42.979236+00:00,defense_policy,P3,wire,1,articles/2026-05/20260528-66d240/
20260528-387fcf,"호르무즈 해협 긴장 고조 속 트럼프, 미국 동맹국 오만에 폭격 위협",2026-05-28T13:20:43.205154+00:00,geopolitics,P2,wire,1,articles/2026-05/20260528-387fcf/
20260528-a24f92,"미국, 한국 핵추진 잠수함 프로그램 공식 지원 표명…비확산 기준 준수 강조",2026-05-28T15:21:58.652223+00:00,alliance,P2,wire,1,articles/2026-05/20260528-a24f92/
20260528-79f150,인도태평양 위협 대응하는 미 해군 차세대 어뢰 개발 본격화,2026-05-28T15:25:05.494675+00:00,weapons,P2,wire,1,articles/2026-05/20260528-79f150/
20260528-5a67e2,"우크라이나 국방군, 하르키우 지역 다층 방어선 구축 진행",2026-05-28T15:28:08.041005+00:00,operations,P2,wire,1,articles/2026-05/20260528-5a67e2/
20260528-f76c3a,"우크라이나의 해상드론 작전, 러 흑해함대 전술 변화 강제",2026-05-28T15:31:15.568547+00:00,operations,P2,wire,1,articles/2026-05/20260528-f76c3a/
20260528-df8583,노르웨이 레오파르트 전차 인수 완료… 유럽 방위력 강화 신호,2026-05-28T15:34:17.925658+00:00,weapons,P2,wire,1,articles/2026-05/20260528-df8583/
20260528-fb5008,캐나다 해양 무인정 생산 거점 구축… 다비와 크래켄 전략 협력,2026-05-28T15:34:18.610654+00:00,industry,P3,wire,1,articles/2026-05/20260528-fb5008/
20260528-4a1b65,"아프리카 드론 도입 급증… 34개국 1,959대 확보",2026-05-28T15:34:18.852775+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-4a1b65/
20260528-2978cb,선(善)을 모르면 전쟁도 못 이긴다… 미국의 이란 작전 분석,2026-05-28T15:34:19.621562+00:00,operations,P3,wire,1,articles/2026-05/20260528-2978cb/
20260528-66d2c7,"다니엘 디펜스, 특수전용 GL/SSC 플랫폼 민간시장 출시",2026-05-28T15:34:19.866509+00:00,weapons,P3,wire,1,articles/2026-05/20260528-66d2c7/
20260528-af40c6,"미국, 반데르압바스 항구 재공격… 호르무즈 해협 통제 전략 강화",2026-05-28T15:34:20.59222+00:00,geopolitics,P2,wire,1,articles/2026-05/20260528-af40c6/
20260528-61eff2,민간 사이버 공격의 법적 경계 흐릿해지는데… 규제는 여전히 엄격,2026-05-28T15:34:20.868995+00:00,tech,P3,wire,1,articles/2026-05/20260528-61eff2/
20260528-78496e,트럼프 행정부 국방예산 1.45조 달러… 인태 전략 공백 지적,2026-05-28T15:34:21.10817+00:00,defense_policy,P3,wire,1,articles/2026-05/20260528-78496e/
20260528-0c630c,"우크라이나 전장 성과, 러시아 위협 과소평가 경고",2026-05-28T15:34:21.344791+00:00,geopolitics,P3,wire,1,articles/2026-05/20260528-0c630c/
20260528-8d83e8,캐나다 잠수함 도입 결정 앞두고… 한국 도산안창호급 빅토리아 입항,2026-05-28T16:22:48.12152+00:00,operations,P2,wire,1,articles/2026-05/20260528-8d83e8/
